author,sentence,response,response_round,subtype,type,lexicalization,condition,agreement,conjunction
Davidjuk_2023_1,Я и Никита внесут небольшой аванс.,2.9,3.0,coordination,stimul,31,"3pl, and",3pl,and
Davidjuk_2023_1,Я и Вася посмотрит документальный фильм.,2.3,2.0,coordination,stimul,2,"3sg, and",3sg,and
Davidjuk_2023_1,Я и Илья выполню срочное поручение.,2.0,2.0,coordination,stimul,19,"1sg, and",1sg,and
Davidjuk_2023_1,Я и Никита попросим дополнительный отгул.,6.2,6.0,coordination,stimul,10,"1pl, and",1pl,and
Davidjuk_2023_1,Я и Олег уточню необходимую информацию.,1.8,2.0,coordination,stimul,14,"1sg, and",1sg,and
Davidjuk_2023_1,"И я, и Андрей увижу кукольный спектакль.",3.3,3.0,coordination,stimul,4,"1sg, and_and",1sg,and_and
Davidjuk_2023_1,"И я, и Петя нарисует подробную схему.",2.5,2.0,coordination,stimul,1,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,"И я, и Егор прочитает вводную лекцию.",2.3,2.0,coordination,stimul,18,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,Я и Боря подготовит промежуточный отчёт.,2.0,2.0,coordination,stimul,21,"3sg, and",3sg,and
Davidjuk_2023_1,"И я, и Андрей увидит кукольный спектакль.",1.9,2.0,coordination,stimul,4,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,Дима и Ваня уберём ванную комнату.,2.6455696202531644,3.0,bad,filler,33,bad,,
Davidjuk_2023_1,"И я, и Паша посещу исторический музей.",2.2,2.0,coordination,stimul,11,"1sg, and_and",1sg,and_and
Davidjuk_2023_1,"И я, и Дима послушает праздничный концерт.",2.1,2.0,coordination,stimul,17,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,Я и Гена продолжу заочное обучение.,2.5,2.0,coordination,stimul,15,"1sg, and",1sg,and
Davidjuk_2023_1,"И я, и Максим сделаем домашнее задание.",4.9,5.0,coordination,stimul,3,"1pl, and_and",1pl,and_and
Davidjuk_2023_1,Я и Максим прогуляет последний урок.,2.555555555555556,3.0,coordination,stimul,32,"3sg, and",3sg,and
Davidjuk_2023_1,"И я, и Гена продолжит заочное обучение.",2.6,3.0,coordination,stimul,15,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,Вася придумает фантастические повесть.,2.7341772151898733,3.0,bad,filler,33,bad,,
Davidjuk_2023_1,"И я, и Боря подготовят промежуточный отчёт.",3.0,3.0,coordination,stimul,21,"3pl, and_and",3pl,and_and
Davidjuk_2023_1,Я и Данила найдёт верный ответ.,2.5,2.0,coordination,stimul,20,"3sg, and",3sg,and
Davidjuk_2023_1,Я и Костя расскажу интересную историю.,2.1,2.0,coordination,stimul,22,"1sg, and",1sg,and
Davidjuk_2023_1,"Вова вызовет и скорую, и полицию.",5.379746835443038,5.0,good,filler,33,good,,
Davidjuk_2023_1,"И я, и Слава получит двойную зарплату.",2.7,3.0,coordination,stimul,5,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,"И я, и Никита внесёт небольшой аванс.",2.6,3.0,coordination,stimul,31,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,"И я, и Максим сделают домашнее задание.",2.2,2.0,coordination,stimul,3,"3pl, and_and",3pl,and_and
Davidjuk_2023_1,Я и Андрей увидит кукольный спектакль.,1.8,2.0,coordination,stimul,4,"3sg, and",3sg,and
Davidjuk_2023_1,"И я, и Егор прочитаем вводную лекцию.",4.7,5.0,coordination,stimul,18,"1pl, and_and",1pl,and_and
Davidjuk_2023_1,"И я, и Никита внесут небольшой аванс.",2.9,3.0,coordination,stimul,31,"3pl, and_and",3pl,and_and
Davidjuk_2023_1,"И я, и Вадим соберу нужный материал.",1.8,2.0,coordination,stimul,23,"1sg, and_and",1sg,and_and
Davidjuk_2023_1,Я и Стёпа попробует яблочный пирог.,2.3,2.0,coordination,stimul,9,"3sg, and",3sg,and
Davidjuk_2023_1,"И я, и Ваня возьмут краткосрочный отпуск.",2.8,3.0,coordination,stimul,6,"3pl, and_and",3pl,and_and
Davidjuk_2023_1,"И я, и Игорь совершу далёкое путешествие.",2.6,3.0,coordination,stimul,28,"1sg, and_and",1sg,and_and
Davidjuk_2023_1,"И я, и Никита внесу небольшой аванс.",3.0,3.0,coordination,stimul,31,"1sg, and_and",1sg,and_and
Davidjuk_2023_1,Я и Андрей увижу кукольный спектакль.,1.6666666666666667,2.0,coordination,stimul,4,"1sg, and",1sg,and
Davidjuk_2023_1,"И я, и Вася посмотрит документальный фильм.",2.6,3.0,coordination,stimul,2,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,Я и Гриша сыграю шахматную партию.,2.333333333333333,2.0,coordination,stimul,29,"1sg, and",1sg,and
Davidjuk_2023_1,"И я, и Лёва решат сложную задачу.",2.4,2.0,coordination,stimul,25,"3pl, and_and",3pl,and_and
Davidjuk_2023_1,Никита покрасит входную дверь.,6.075949367088608,6.0,good,filler,33,good,,
Davidjuk_2023_1,Я и Боря подготовлю промежуточный отчёт.,2.2222222222222223,2.0,coordination,stimul,21,"1sg, and",1sg,and
Davidjuk_2023_1,Кеша заправит грузовые автомобиль.,2.857142857142857,3.0,bad,filler,33,bad,,
Davidjuk_2023_1,Я и Стёпа попробуют яблочный пирог.,2.1,2.0,coordination,stimul,9,"3pl, and",3pl,and
Davidjuk_2023_1,"И я, и Егор прочитаю вводную лекцию.",1.8,2.0,coordination,stimul,18,"1sg, and_and",1sg,and_and
Davidjuk_2023_1,"И я, и Дима послушаю праздничный концерт.",2.1,2.0,coordination,stimul,17,"1sg, and_and",1sg,and_and
Davidjuk_2023_1,Я и Денис пропустят финальный матч.,2.8,3.0,coordination,stimul,12,"3pl, and",3pl,and
Davidjuk_2023_1,Я и Илья выполнит срочное поручение.,2.0,2.0,coordination,stimul,19,"3sg, and",3sg,and
Davidjuk_2023_1,Я и Игорь совершу далёкое путешествие.,1.9,2.0,coordination,stimul,28,"1sg, and",1sg,and
Davidjuk_2023_1,Я и Данила найдут верный ответ.,3.3,3.0,coordination,stimul,20,"3pl, and",3pl,and
Davidjuk_2023_1,"И я, и Игорь совершит далёкое путешествие.",1.8,2.0,coordination,stimul,28,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,"И я, и Дима послушаем праздничный концерт.",4.0,4.0,coordination,stimul,17,"1pl, and_and",1pl,and_and
Davidjuk_2023_1,Я и Петя нарисуют подробную схему.,3.5,4.0,coordination,stimul,1,"3pl, and",3pl,and
Davidjuk_2023_1,Я и Яша приготовим вкусный обед.,5.6,6.0,coordination,stimul,30,"1pl, and",1pl,and
Davidjuk_2023_1,"И я, и Влад покажет короткую дорогу.",2.2,2.0,coordination,stimul,13,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,Я и Гена продолжат заочное обучение.,3.5,4.0,coordination,stimul,15,"3pl, and",3pl,and
Davidjuk_2023_1,Я и Илья выполнят срочное поручение.,2.2,2.0,coordination,stimul,19,"3pl, and",3pl,and
Davidjuk_2023_1,Андрей наденет тёплую куртку.,6.461538461538462,6.0,good,filler,33,good,,
Davidjuk_2023_1,Я и Влад покажет короткую дорогу.,3.0,3.0,coordination,stimul,13,"3sg, and",3sg,and
Davidjuk_2023_1,Я и Андрей увидят кукольный спектакль.,4.0,4.0,coordination,stimul,4,"3pl, and",3pl,and
Davidjuk_2023_1,Я и Влад покажут короткую дорогу.,2.6,3.0,coordination,stimul,13,"3pl, and",3pl,and
Davidjuk_2023_1,"И я, и Олег уточнят необходимую информацию.",4.5,4.0,coordination,stimul,14,"3pl, and_and",3pl,and_and
Davidjuk_2023_1,"И я, и Миша сдаст вступительный экзамен.",2.6,3.0,coordination,stimul,8,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,Я и Миша сдам вступительный экзамен.,3.1,3.0,coordination,stimul,8,"1sg, and",1sg,and
Davidjuk_2023_1,"И я, и Юра устроит детский праздник.",2.4,2.0,coordination,stimul,26,"3sg, and_and",3sg,and_and
Davidjuk_2023_1,"Яша подготовит и статью, и доклад.",5.769230769230769,6.0,good,filler,33,good,,
Davidjuk_2023_1,"И я, и Влад покажем короткую дорогу.",3.0,3.0,coordination,stimul,13,"1pl, and_and",1pl,and_and
Davidjuk_2023_1,Я и Илья выполним срочное поручение.,6.0,6.0,coordination,stimul,19,"1pl, and",1pl,and
Davidjuk_2023_1,"И я, и Костя расскажут интересную историю.",3.1,3.0,coordination,stimul,22,"3pl, and_and",3pl,and_and
Davidjuk_2023_1,"И я, и Петя нарисую подробную схему.",2.4,2.0,coordination,stimul,1,"1sg, and_and",1sg,and_and
Davidjuk_2023_1,"И Гоша, и Боря осуществим давнюю мечту.",2.448717948717949,2.0,bad,filler,33,bad,,
Davidjuk_2023_1,"И я, и Паша посетят исторический музей.",2.3,2.0,coordination,stimul,11,"3pl, and_and",3pl,and_and
